code	product_name	ingredients_text	categories	brands	countries	countries_tags
8906112993341	Keto Almond Cookies			Lo! Foods	en:India	en:india
8906112993358	Cookie			Lo	IN	en:india
8906112993723	Double Protein Brown Bread	Atta (Whole Wheat Flour), High Protein Blend (Peanut Flour, Vital Wheat Protein, Soy Protein Isolate), Yeast, Rolled Oats, Sugar, Edible Common Salt, Edible Vegetable Oil (Refined Sunflower Oil), Vinegar, Cultured Wheat Flour	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Breads,Protein	Protein Chef	India	en:india
8906112994591	High protein Madras mix		salty snacks	Protein chef	India	en:india
8906112994607	High Protein Madras Mix		snacks	Lo Foods,Protein Chef	India	en:india
8906112995390	high protein pav bun	High Protein Flour (Whole Wheat Flour, Defatted Peanut Flour, Isolated Wheat Protein, Soy Protein Isolate), Sugar, Edible Common Salt, Yeast, Edible Vegetable Oil (Sunflower), Emulsifier from Soy (E322), Acidity Regulator (E260), Calcium Propionate, Vit C	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads	protein chef	India	en:india
8906112995406	high protein burger buns			protein chef	en:India	en:india
8906112995413	5 Super Foods Bread			Protein Chef	en:India	en:india
8906112995642	Gluten Free Zero Sugar Cookie			Lo	en:India	en:india
8906112995673	Protein Roti			Protein Chef	en:India	en:india
8906112995833	Gluten Free Butter Millet Cookie			Lo Food	en:India	en:india
8906112995857	Whole Wheat Bread			Protein Chef	en:India	en:india
8906112995895	Coated Peanuts			Lo! Foods	en:India	en:india
8906112995918	Millet Chips		snacks,Cereals and potatoes	LO Foods	India	en:india
8906112995956	Sharbati Flour	MP Sharbati Chakki Atta (Whole Wheat Flour (87%)), High Protein Blend (Soy, Barley Husk, Peanut Flour, Chickpea, Oats, Sattu, Urad Dal), Isolated Wheat Protein, Nut and Seed Mix (Flax Seed, Sunflower Seed, Coconut Flour), Multi Millet Mix (Ragi, Bajra, Jowar), Edible Common Salt	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Flours,Cereal flours,Wheat flours,Bread flours,Wheat bread flour	Protein Chef	India	en:india
8906112995963	High Protein Brown Bread	Whole Wheat Flour (Atta) (60%), High Protein Blend (Vital Wheat Protein, Soy, Peanut, Edible Vegetable Oil (Refined Sunflower Oil), Sugar, Yeast, Edible Common Salt, Vinegar, Fermented Wheat Flour.	breads	Protein Chef	India	en:india
8906112995994	High Protein Wheat Rusk			Protein Chef	en:India	en:india
8906112996069	High Protein Choclate Cookie			Lo Foods Protein Chef	en:India	en:india
8906113230001	Empire Toast 200g				en:India	en:india
8906113230032	Empire Khari 80g				en:India	en:india
8906113230049	Empire Khari 200g				en:India	en:india
8906113230117	Empires Toast 365g			Empire	en:India	en:india
8906113230544	Empire KHARI 300g				en:India	en:india
8906113261678	Calcium+Magnisium+Zinc+D3+B12+K2			Vlados Himalayan Organics	en:India	en:india
8906113261692	immunity booster capsule		Supliment	himalayan organics	en:India	en:india
8906113261890	Himalayan Organics Multivitamins			Himalayan Organics	en:India	en:india
8906113440585			Peanut butter		en:india	en:india
8906113441964	Nutty Beurre De Cacahuete		Peanut butters	Nutty	India	en:india
8906113470186	Boules de Sésame sucré			CHITTI	in	en:india
8906113490337	Millet Muesli Chocolate & Cranberry	Rolled Oats (22%), Brown Rice Flakes (18.9%), Millets (16%) [Ragi (9.7%), Jowar (6.3%)], Dark Chocolate (0%) [Refined Sugar, Palm Oil, Cocoa Solids, Emulsifiers (INS 322, INS 476)], Flax seed (10%), Cranberry (6%), Jaggery, Almonds (3%), Rice Bran Oil, Date Syrup, Chia Seed (1%), Cocoa Solids, Natural Flavour, Edible Vegetable Pil (Palmolein), Iodised Salt, Anticaking Agent (INS 170(i)), Antioxidant (INS 320)	Millet mueslis	Tata Soulfull	en:India	en:india
8906113490627	Tata soulfull			1	en:India	en:india
8906113490702	Tata			soul Full	en:India	en:india
8906113490719	Tata Soulful choco		Food, en:breakfast-cereals	tata	en:India	en:india
8906113490795					en:india	en:india
8906113490801	Masala Oats and Millets	Rolled Oats (50%), Foxtail Millet (Navane) (20%), Mixed Masala Powder (20%) (Maltodextrin, lodised Salt, Mixed Spices, Refined Sugar), Natural Flavor, Hydrolyzed Vegetable Protein, Anticaking Agent(INS 551),Stabilizer (INS 414), Nature-Identical Flavor Substances, Flavor Enhancers (INS 627, INS 631)), Jowar (5%) Dried Vegetables (Carrots-1.2%, Onion-0.8%, Peas-0.6%), Palm oil, Dried Coriander Leaves (0.2%), Antioxidant (INS 320)	Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Seeds, Cereals and their products, Breakfast cereals, Cereal grains, Flakes, Cereal flakes, Rolled flakes, Millet, Rolled oats	Tata Soulfull	India	en:india
8906113490887	Tata Soulfull Millet Muesli	Millets (26%) [Jowar (13.6%), Ragi (6.6%), Bajra (5.8%)], Rolled Oats (25%) Wheat Flakes (15%), Corn Flakes (5%), Dried Cranberry (5%), Refined Sugar, Black Raisins (5%), Dried Papaya (3.29 Almond (3%), Rice (2.8%), Invert Sugar Syrup, Honey, Malt Extract, Edible Vegetable Oil (Palmolein) Emulsifier (INS 322), Strawberry Powder, lodised Salt, Colour (INS 162), Natural Flavour, Anticaking Agent (INS 170(i)), Acidity Regulator (INS 330), Antioxidant (INS 320).	Mueslis,Mueslis with nuts	Tata Soulfull	India	en:india
8906113490894	Soulfull Millet muesli	Rolled Oats (35%), Whole Wheat Flakes (20%), Millets (16%) [Ragi (9.7%), Jowar (6.3%)], Refined Sugar, Corn Flakes (5%), Invert Sugar Syrup, Almond (3%), Raisins (3%), Honey (1.3%), Malt Extract, Wheat Bran, Edible Vegetable Oil (Palmolein), Emulsifier (INS 322(i)), lodised Salt, Anticaking Agent (INS 170(i)), Natural Flavour, Antioxidant (INS 320). ALLERGENS: Contains Nut, Oats, Soy, Wheat.	Mueslis	Tata	en:india	en:india
8906113491051	tata soulfull				en:India	en:india
8906113491334	Corn Flakes			Tata Soulfull	en:India	en:india
8906113491372	Masala Oats With Millets(Dal Shakti)		Food	Tata Soulful	en:India	en:india
8906113491587	Ragi bites Choco Wafers	MIXED CEREAL FLOURS (38.1%) (WHOLE WHEAT FLOUR (ATTA), MILLETS (16.7%) [JOWAR, RAGI (0.4%)), SUGAR, INTERESTERIFIED VEGETABLE FAT, MILK SOLIDS, REFINED PALM OIL, COCOA POWDER (2.8%), HYDROGENATED VEGETABLE OIL, STARCH, EMULSIFIER [INS 322(i)], FLAVOURING AGENTS [NATURE-IDENTICAL FLAVOURING SUBSTANCES, NATURAL FLAVOURING SUBSTANCES, NATURAL FLAVOUR], IODISED SALT, RAISING AGENTS [INS 500G), INS 503], DRIED BAKER'S YEAST, DOUGH CONDITIONER (INS 223).	snacks	Tata Soulful	India	en:india
8906113491662	Tata Soulfull Rusk Elaichi	Whole Wheat Flour (Atta), Refined Sugar, Jowar Flour (16%), Refined Palm Oil, Baker's Yeast, Gluten, lodized Salt, Colour (INS 150a), Stabilizer (INS 472e), Cardamom Powder (0.2%), Cardamom Oil, Natural Flavour	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Rusks, en:biscuits	Tata Soulfull	India	en:india
8906113500548					en:India	en:india
8906113591690					en:India	en:india
8906113870139	yavira	Water, Barley Malt, Rice, Hops, CO₂, Yeast, Ethyl Alcohol (generated during process), permitted colours (INS 150c)	Beverages, Alcoholic beverages, Beers	Kimaya Himalayan Beverages	en:India	en:india
8906113900348	Potassium citrate 730mg			Healthy hey	en:India	en:india
8906113901659	JointRelief Collagen			Healthy Hey Nutrition	en:India	en:india
8906114280234	Premium Namkeen			Vishal Meghsons	India	en:india
8906114470192					en:India	en:india
8906114820577	Soya chunks mini				in	en:india
8906114851540	Energy and focus	Caffeine 40mg,L-theanine 60mg,Vitamin B6 (Pyridox ine hydrochloride) 0.7mg ,Vitamin B12 (Cyanocobalamin) 2.2μg,INS 420(i),Gum base,INS953, magnesium stearate(INS470),INS 955,INS 960,INS 551,INS 133	Chewing gum	Neuro	en:india	en:india
8906114940190	Patal pohe chiwda	Flattened Rice, Refined Palmolein Oil, Ground Nuts, Roasted Chick peas, Dry Coconut, Powdered Sugar, Garlic, Green Chilli, Curry Leaves, Iodized Salt, White Sesame Seeds, Coriander Seeds, Mustard Seeds, Cumin Seeds, Turmeric Powder, Asafoetida.		Kaka Halwai sweets	en:India	en:india
8906114941609	KHS Tikhat Batata Chiwda	Potato, Refined Palmolein Oil, Peanuts, Sugar, Salt, Red Chili Powder.	Snacks,Salty snacks,Appetizers,Biscuits and crackers,Crackers(Appetizers),Puffed salty snacks (potato/soy based)	KHS	India	en:india
8906115100333	Haldiram's Peeloz	Icing Sugar, Edible Vegetable Oil (Palmolien), Refined Wheat Flour (Maida), Skimmed Milk Powder, Maltodextrin, Dextrose, Starch (Maize) Emulsifier (INS 322), lodized Salt. Natural Colour (INS 150d), Synthetic Food Colour (INS 102) and Flavour (Nature Identical Flavouring Substances).	snacks	Haldiram's	India	en:india
8906115423111	Snack bar			Wellbe	in	en:india
8906115423494					en:India	en:india
8906115423517	Crunchi bhelpuri				en:India	en:india
8906115423531	Crunchy Nippattu			We’ll be	en:India	en:india
8906115425221	Crunchy Khara Ompudi	Transfat	Hot Snack with fried atta	WellBe	en:india	en:india
8906115425573	Wellbe mini khara chakli				en:India	en:india
8906115790213	Laxmi Farsan Sezwan	UDAD DAL, RICE, AGMARK SPICES, PALM OIL, & IODISED SALT, SABUDANA STARCH	snacks	Laxmi	India	en:india
8906115810454	Total Ten eggs		eggs	Total Ten	India	en:india
8906115880044					en:India	en:india
8906115880341					en:india	en:india
8906115881652					en:India	en:india
8906115883083	Crunchy - Mariyo				en:India	en:india
8906115883120	Marino Magic Byte Orange		cake	Marino	India	en:india
8906115883403		Bread	Milk		en:india	en:india
8906115883854	Glucose biscuit			Marino	en:India	en:india
8906115885728					en:india	en:india
8906115980218	Honey			Himalayan Natives	en:India	en:india
8906115980430	Cow Ghee			Himalayan Natives	en:India	en:india
8906115981284	Roasted Flax Seeds		Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Flax seeds	Himalayan Natives	India	en:india
8906115983097	Moong Dal	Moong Dal	Moong Dal	Himalayan Natives	India	en:india
8906116780145	shatavari	Asparagus			en:India	en:india
8906116820759	Macadamia Dragees	(Min cocoa 28%) cocoa mass, cocoa butter, sugar, whole milk powder, macadamia,	Milk chocolates,Macadamia nuts	Entisi	India	en:india
8906116880500					en:India	en:india
8906116920138	Bread	wheat flour			en:India	en:india
8906116950005	Biozyme Whey Protein			Muscleblaze	en:India	en:india
8906116950814	MuscleBlaze Protein Peanut Butter Creamy Dark Chocolate		Peanut butters	MuscleBlaze	India	en:india
8906116951262					en:India	en:india
8906116951736	Fish Oil Gold - 3x Strength		Fish oils	MuscleBlaze	India	en:india
8906116952085			health suppliment		en:India	en:india
8906116953181			en:dietary-supplements		en:india	en:india
8906116953297	Muscleblaze bgreen Peanut butter	Roasted Peanuts, Pea Protein, Brown Rice Protein, Cyanocobalamin.	Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Plant-based spreads,Oilseed purees,Legume butters,Peanut butters	Muscleblaze,bgreen	India	en:india
8906116953310	MB biozyme whey	Protein Blend (91%) (Whey Protein Concentrate & Whey Powder), Cocoa Powder, Nature Identical Flavouring Substances, Lecithin, MB Enzyme Pro®, Salt, Bromelain (Stabilizer) & Sucralose (Sweetener) MB EnzymePro® [Proteolytic Enzyme Composition]	Dietary supplements, Bodybuilding supplements, Protein powders	Muscle blaze	in	en:india
8906116953822	Multivitamins		Dietary supplements	TRUEBASICS,HEALTHKART	India	en:india
8906116953983	Whey Protein Magical Mango			Muscle Blaze Biozyme PR	en:India	en:india
8906116954041	Protein Powder			MuscleBlaze	en:India	en:india
8906116954119	Zinc complex			Healthkart vitals	en:India	en:india
8906116954805	Biozyme Performance Whey	Protein Blend (91%) (Whey Protein Concentrate & Whey Powder), Cocoa Powder, Nature Identical Flavouring Substances, Lecithin, MB Enzyme Pro®, Salt, Bromelain (Stabilizer) & Sucralose (Sweetener) MB EnzymePro® [Proteolytic Enzyme Composition] - A unique patented & clinically studied Enhanced Absorption Formula (EAF) CONTAIN NON-CALORIC SWEETENER This contains Sucralose	Whey-protein,Protein powders	Muscleblaze	en:india	en:india
8906116954881	Gritzo Supermilk	Milk Protein Blend (Whey Protein Concentrate, Skimmed Milk Powder & Milk Protein Concentrate). Cane Sugar (Unrefined), Cocoa Powder, Colostrum Powder, Minerals**, Natural Flavouring Substance, Vitamins*, Lecithin, Natural Guar Gum & Ashwagandha (Withania somnifera) Root Extract	Beverage preparations	Gritzo	India	en:india
8906116954898			en:dietary-supplements		en:India	en:india
8906116954973	Chocolate Peanut Butter	Roasted Peanuts (64%), Dark Chocolate Paste {Sugar, Vegetable Fat, Cocoa Mass (3%), Cocoa Solids (18%) & Emulsifiers (INS 322 (i) & INS 476]}, Stabilizer (INS 471), Nature Identical (Chocolate) & Artificial (Ethyl Vanillin) Flavouring Substances.  Allergens: Contains Nut & Soy.	Peanut butters	Muscle Blaze	en:India	en:india
8906116954997					en:India	en:india
8906116955505	High Protein Muesli Muscleblaze			Muscleblaze	en:India	en:india
8906116955949	Creamy Dark Chocolate Peanut Butter	Roasted Peanuts (54.5%), Dark Chocolate (Sugar, Cocoa Solids (18%), Cocoa Mass (3%), Vegetable Fat & Emulsifier (INS 322 (i) & INS 476), (Pea Protein) (Whey Protein Concentrate) & Stabilizer (INS 471).	Plant-based foods and beverages, Plant-based foods, Snacks, Sweet snacks, Nuts and their products	Muscle Blaze	en:India	en:india
8906116956014	Cookies And Cream Whey Concentrate			Fuel One	en:India	en:india
8906116956571	Muscleblaze Biozyme Whey		Compléments pour le Bodybuilding,Protéines en poudre	Muscleblaze	Inde	en:india
8906116956847			Peanut butter		en:India	en:india
8906116956885	hk vitals Collagen	Marine Collagen Peptides, Orange Fruit Powder, Acidity Regulator (INS 330), Nature Identical Flavouring Substance, INS 162,INS 150 d & INS 160 a, Sodium Hyaluronate, Sweetener (INS 955), DL-alpha Tocopheryl Acetate, Annatto Extract	Collagen, en:dietary-supplements	hk vitals	India	en:india
8906116956946	Protein Peanut Butter			Muscleblaze	en:India	en:india
8906116957356	Plant Protein			Muscleblaze	en:India	en:india
8906116957387	Biozyme Whey Protein - Ice-cream Chocolate		Dietary supplements	MuscleBlaze	India	en:india
8906116957585	Protein	Instant Oats (47.9%), Texturized Soy Protein (22%), Fruit & Seeds (13.5%) (Raisins, Chia Seeds & Pumpkin Seeds), Raw Sugar, Cocoa Solids, Natural & Nature Identical Flavouring Substance and Pink Salt.	Protein-oats, en:dietary-supplements	Muscle blaze	in	en:india
8906116957844	Biozyme Performance Whey, Blue Tokai Coffee			Muscle Blaze	en:India	en:india
8906116957882	PRE Workout 200 Xtreme			MuscleBlaze	en:India	en:india
8906116957899			Dietary supplements		en:india	en:india
8906116958797	Biozyme Performance Whey - Blue Tokai Coffee Flavour		Dietary supplements,Bodybuilding supplements,Protein powders	Muscleblaze	India	en:india
8906116958919	Biozyme Iso-Zero Whey			MuscleBlaze	en:India	en:india
8906116958995	Whey		Dietary supplements, Bodybuilding supplements, Protein powders	Muscleblaze	en:India	en:india
8906116959107	Pre Workout 200			Muscleblaze	en:India	en:india
8906116959473	Muscle Blaze Coolies And Cream 20g			Muscle Blaze	en:India	en:india
8906116959589	WrathX Preworkout		beverages	MuscleBlaze	India	en:india
8906116959930	WrathX Pre Workout, Cola Frost, Muscle Blaze			Muscle Blaze	en:India	en:india
8906117001775	classic basmati rice	Ingredients: 100% PREMIUM BASMATI RICE Keep cool and dry /	Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Riz, Riz parfumés, Riz de variété indica, Riz long grain, Riz Basmati	Zeeba	Indien	en:india
8906117090007	Potato Popped Chips			Brb	en:India	en:india
8906117090045	Potato Popped Chips - Spicy Chipotle			Brb	en:India	en:india
8906117090052	Potato Popped Chips - Bhel		Potato crisps	Brb	en:India	en:india
8906117090205	Potato Popped Chips			BRB	en:India	en:india
8906117090274	Salt Pepper Chips			Brb	en:India	en:india
8906117090342	Cheese Potato Chips			Brb	en:India	en:india
8906117090359	Potato Popped Chips - Pasta Cheese		en:crisps	BRB Chips	en:India	en:india
8906117090755	Rice Popped Chips	RICE, RICE BRAN OIL, PULSES (11.4%), GREEN PEAS (7.6%), SPICES AND CONDIMENTS (SALT, CUMIN POWDER, DRIED MANGO POWDER, CHILLI GARLIC POWDER, ONION POWDER, TAMARIND POWDER, TURMERIC POWDER, CARDAMOM POWDER, ANTICAKING POWDER, GINGER POWDER, BAYLEAF POWDER, AGENT (E551), FLAVOUR ENHANCERS (E627, E631 CONTAINS SOY AND MILK.	Rice chips	BRB	en:India	en:india
8906117090762	Rice Popped Chips - Classic Salted	RICE, RICE BRAN OIL, PULSES (12.4%), GREEN PEAS (8.2%), IODIZED SALT CONTAINS SOY. MAY CONTAIN TRACES OF MILK.	Snacks,Salty snacks,Chips and fries,Crisps	BRB	United Arab Emirates,India	en:india,en:united-arab-emirates
8906117090779	Rice Popped Chips			BRB	en:India	en:india
8906117090786	Rice Popped Chips			Brb	en:India	en:india
8906117091226	Peanut Butter Wafer			Brb	en:India	en:india
8906117091240	Peanut Butter Shortcuts	Peanut Butter (46%), Refined Wheat Flour, Jaggery, Cocoa Solids, Milk Solids, Milk Protein Concentrate, Refined Coconut Oil, Soy Lecithin (E322), Salt, Baking Soda, Butter*, Vanilla & Chocolate Extract*. ALLERGEN INFO: Contains Peanuts, Wheat, Milk and Soy. Fat 12.7g, Fium	Thin crunchy wafer biscuit with chocolate	BRB	en:india	en:india
8906117250265	Spirit				en:India	en:india
8906117254867	MADE IN INDIA			Dr rashel	en:India	en:india
8906117360018	Country Delight Curd	Double Toned Milk, Active Lactic Culture	Curd	Country Delight	India	en:india
8906117360032	Country Delight Brown Bread	Wheat Flour (Atta) (28%), Refined wheat flour (21.3%), water, Sugar, Yeast, Gluten, Butter (2%), Edible Vegetable Oil (Sunflower Oil), Iodized Salt, Fermented Wheat Flour, Malt Flour, Soya Flour Allergen: Contains Wheat, Milk (Butter), Soy and May Contain Tree Nuts.	breads	Country Delight	India	en:india
8906117360063					en:India	en:india
8906117360216	Whole Wheat Atta		Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Wheats	Country Delight	India	en:india
8906117360223	A2 Cow Milk			Country Delight	en:India	en:india
8906117360346	Country Delight Paneer	Buffalo Milk, Citric Acid (INS 330)	Paneer	Country Delight	India	en:india
8906117360353	Country Delight Buffalo Milk		Buffalo milks	Country Delight	India	en:india
8906117360360	Country Delight Cow Milk	Pasteurized Cow Milk	Milks	Country Delight	India	en:india
8906117360414					en:india	en:india
8906117360452	Country Delight Idli Dosa Batter	RO Water, Rice (35%), Urad Dal, Fenugreek Seeds & Iodized Salt.	batters	Country Delight	India	en:india
8906117360988	Country Delight Rava Idli Batter	RO Water, Idli Rava (35%), Urad Dal, Fenugreek Seeds, Rock salt.	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Idly batter mixes	Country Delight	India	en:india
8906117360995	Country Delight Low Malai Milk	Milk	Dairies,Milks (liquid and powder),Milks	Country Delight	India	en:india
8906117361008	Country Delight Cow Milk	Cow Milk	cow milk,milk	Country Delight	India	en:india
8906117361138	Country Delight Shrikhand	Chakka (57%), Mishri (42%), Almond Pieces (1%), Pistachio Pieces (1%), Nutmeg & Common Salt	Produits laitiers,Desserts,Desserts lactés	Country Delight	Inde	en:india
8906117361275	Natural Cow Milk 2x Protein		milks	Country Delight	India	en:india
8906117361381	High Protein Milk			Country Delight	en:India	en:india
8906117361398	Curd			Country Delight High Protein Curd	en:India	en:india
8906117361558	Country Delight Sugar	Cane sugar	Cane sugar		India	en:india
8906117362173	Country Delight Vermicelli	Hard Wheat Semolina	Wheat vermicelli	Country Delight	India	en:india
8906117362302	Country Delight Instant Oats	Rolled Oats	Oats	Country Delight	India	en:india
8906117362593	Country Delight Roasted Vermicelli	Hard Wheat Semolina	Wheat vermicelli	Country Delight	India	en:india
8906117363033	Corn Flakes	Corn Grit (91%), Sugar, Iodized Salt, Malt Extract, Sunflower Lecithin & Rosemary Extract.	corn flakes	Country Delight	India	en:india
8906117363248			Tomato Ketchup		en:india	en:india
8906117363538	Makhana			Country Delight	in	en:india
8906117363637	Makhana Chatpati Imli	Makhana (Fox Nut) 62%, Edible vegetable oil (Olive Oil) 22%, Spices and Condiments 9% (Red Chili Powder, Clove, Cumin, Black Peper Ginger), Black Salt, Rock Salt, Tamarind Powder, Sugar, Dry Mango Powder, Lemon Juice Powder, Asafoetida Powder, Natural and Nature identical flavours.	Fox nuts	Country Delight	India	en:india
8906117363903	ALMONDS				en:India	en:india
8906117364160	Country Delight Butter Atta Biscuit	Atta (Whole Wheat Flour) (36%), Butter Unsalted (22%), Sugar, Milk, Desi Ghee, Sooji. Milk Powder, Condensed Milk, Honey, Green Cardamom Powder	Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits	Country Delight	India	en:india
8906117365129		Potato Flakes (47%), Edible Vegetable Oil (Sunflower/Rice Bran), Bengal Gram Flour, Tapioca Flour, Rice Flour, Corn Flour, Himalayan Pink Salt, lodized Salt, Spices & Condiments, Yeast Extract, Mango Powder, Lime Juice, Mint Powder & Natural Flavours. Allergen Information: May contain Milk, Wheat, Celery, Soy & Nets.	Bhujia		en:india	en:india
8906117400103	Almond Butter			The Butternut Co	en:India	en:india
8906117402411					en:India	en:india
8906117403623	Peanut Butter Creamy Unsweetened	Dry roasted Peanuts (100%)	Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Plant-based spreads,Oilseed purees,Legume butters,Peanut butters	The Butternut Co	India	en:india
8906117403654					en:India	en:india
8906117930099					en:India	en:india
8906118200115	Super Muchies Tandoori Corn		snacks	Super Muchies	India	en:india
8906118415267	plum Body oil			plum	en:India	en:india
8906118415731	plam face wash				en:India	en:india
8906118934300	chill pp			Maya	en:India	en:india
8906118940080	Multi Grain Ladoo				en:in	en:india
8906119080587	GRAN				en:India	en:india
8906119081157	Tandoori chicken mix			GRAIN GRACE	en:India	en:india
8906119082062	Hyderabadi biriyani masala			Gran grace	en:India	en:india
8906119082369	peri peri sprinker			gran grace	en:India	en:india
8906119250034	Prem dulhan mehndi				en:India	en:india
8906119250546					en:India	en:india
8906119261030	Seedless Oman Dates			Lagom	en:India	en:india
8906119261078	Lagom Seedless Safawi Dates		dates	Lagom	India	en:india
8906119370367	SNAXICO LITTLE HEART લિટલ હાર્ટ	FORTIFIED WHEAT FLOUR, SUGAR EDIBLE VEG. OIL HYDROGENERATED VEG, SALT.FAT STARCH	snacks,savouries	SNAXICO	India	en:india
8906119530082	Zuggi peanut Chikki				en:India	en:india
8906119530099	Zuggi chikki				India	en:india
8906119530105	Zuggi chikki				en:India	en:india
8906119530112	Zuggi Crushed peanut Chikki				en:India	en:india
8906119620196	Brown bread				en:India	en:india
8906119620226					en:India	en:india
8906119641115					en:India	en:india
8906119710415					en:india	en:india
8906119721602	IMPACT WHEY PROTEIN			OSOAA	en:India	en:india
8906119721626	Impact Whey			Osoaa	en:India	en:india
8906119860028	Mango - Swaras				in	en:india
8906119861926	Drinking Water		waters	Aquavelly	India	en:india
8906120040365	Pads			Nua	en:India	en:india
8906120070225	Kachhi Ghani Mustard Oil Agmark Grade-I	Mustard Oil, Vitamin A, Vitamin D	Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats,Vegetable oils,Mustard oils	Shahi Pariwar	India	en:india
8906120100106	California Cranberry Dried			Farmley	en:India	en:india
8906120100137	Chia seeds	Chia Seeds	Plant-based foods and beverages,Plant-based foods,Seeds,Chia,chia seeds	Farmley	India	en:india
8906120100151	Pumpkin Seeds	Pumpkin Seeds	Plant-based foods and beverages,Plant-based foods,Seeds,Pumpkin and Squash plant products,Cucurbitacea seeds,Pumpkin seeds and their products,Pumpkin seeds	Farmley	India,Netherlands	en:india,en:netherlands
8906120100373	Farmley Broken Walnuts	Walnut Kernels (Akhrot Giri)	Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts,Walnuts	Farmley	India	en:india
8906120100427	Premium Figs (Anjeer)	Figs (Anjeer)	Figs	Farmley	India	en:india
8906120100496	Jumbo Irani Pistachios		Pistachios	Farmley	India	en:india
8906120100502	Roasted & Salted California Pistachios			Farmley	en:India	en:india
8906120100519	Farmley Black Raisins		Raisins	Farmley	India	en:india
8906120100632		Foxnuts (Makhana).	Plant-based foods and beverages,Plant-based foods,Seeds,Foxnut		en:india	en:india
8906120100663	Farmley Makhana	Foxnut (Makhana), Olive Oil, Rock Salt.	Plant-based foods and beverages,Plant-based foods,Seeds,Fox nuts	Farmley	India	en:india
8906120100823	Farmley Cream & Onion Makhana		Makhana,snacks	Farmley	India	en:india
8906120100830	Farmley Makhana Peri Peri		Snacks,Makhana	Farmley	India	en:india
8906120100847	Makhana		Makhana	Farmley	India	en:india
8906120101653	California Almonds	Almond Kernels (Badaam Giri)	Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts,Almonds,Whole nuts,Raw nuts	Farmley	India	en:india
8906120101721	Farmley Premium Raisins	Raisins (Kishmish)	Raisins	Farmley	en:India	en:india
8906120105408					en:india	en:india
8906120105712	undefined	undefined			en:india	en:india
8906120106283	Prasadam Makhana			Farmley	en:India	en:india
8906120106320	Trail Mix	Blackcurrants (20%), Cranberry Slices (20%), Cashew Nuts (15%), Almonds (15%), Sunflower Seeds (12.5%), Pumpkin Seeds (12.5%), Blueberries (5%), Olive Oil, Himalayan Salt.	Dry fruits	Farmley	India,United Kingdom	en:india,en:united-kingdom
8906120106337	Protein Mix			Farmley	en:in	en:india
8906120106344	Farmley Berry Mix	Cranberry (32%), Blackcurrant (15%), Black Raisin (15%), Diced Dried Mango (10%), Dried Strawberry (10%), Dried Kiwi (8%), Goji Berry (5%), Blueberry (5%).	Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, Berries, en:dried-fruits	Farmley	India	en:india
8906120106849	Flax Seeds	Raw Flax Seeds	Plant-based foods and beverages,Plant-based foods,Seeds,Cereal grains,Flax seeds	Farmley	India	en:india
8906120107181	Raw Sunflower Seeds	Raw Sunflower Seeds	Plant-based foods and beverages,Plant-based foods,Seeds,Sunflower seeds and their products,Sunflower seeds,Roasted sunflower seeds	Farmley	India	en:india
8906120108119	Makhana Cream and Onion	Fox Nut (Makhana), Palmolein Oil, Spices and Condiments (Yellow Chilli, Onion (2%), Parsley), Salt, Sugar, Acidity Regulator (INS 296), Flavour Enhancer (INS 635). CONTAINS ADDED FLAVOURS - NATURAL AND NATURE IDENTICAL (CREAM & ONION), FLAVOURING SUBSTANCES.	Snacks, en:lotus seed, en:makhana, en:roasted makhana	farmley	en:in	en:india
8906120108126	Peri Peri Makhana			Farmley	en:India	en:india
8906120108140					en:india	en:india
8906120108904	Farmley Date Bites		dates	Farmley	India	en:india
8906120109918	Farmley Date Bites	Wet Dates, Cashews, Almonds, Pistachios, Honey, Desi Ghee	Snacks, en:dried-fruits	Farmley	India	en:india
8906120560030					en:India	en:india
8906120586276	Coffieine				en:India	en:india
8906121110012					en:india	en:india
8906121110470					en:india	en:india
8906121110586					en:India	en:india
